Ticket_ID,DateTime_x,Type,Comment_ID,T_Zero,T_End,Duration,Content_y,Topics,Topics_text
5ca2fdb3e58cfc006d1e1449,2019-04-02 06:14:11.093,Ticket,5ca2fdb3e58cfc006d1e144a,2019-04-02 06:14:11.093,2019-04-08 06:30:41.216,6.0,".  Dear /, I am having issues (or I am doing something wrong) with my internet connection that I would like to ask you about. I feel that the ethernet sockets around the house are out of order. I have connected my router with the power and the fiber optic, but when I connect any laptop with any ethernet socket directly there is no network. Could you, please, help me with this? Do you maybe know what I am missing here? Thank you very much and kindest regards,    ",24,Prise de courant
5ca761c517083d00695d3bf8,2019-04-05 14:10:13.400,Ticket,5ca761c517083d00695d3bf9,2019-04-05 14:10:13.400,2019-04-05 14:22:09.641,,".  Since it has water under my wood grate for days, I assume that it does not run or runs very badly. Assume that this must still be structural pollution. Can this be checked on occasion? Thanks for a notification and best regards   Benz   ",0,Water
5ca8f4eb21fa24006b39b73d,2019-04-06 18:50:19.081,Ticket,5ca8f4eb21fa24006b39b73e,2019-04-06 18:50:19.081,2019-04-09 14:41:03.588,2.0,".  Hello everyone, are there green containers for M83 / ? If so, where? Thank you. Feedback per sms   ",11,Garbage
5caa2a7317083d006e42744a,2019-04-07 16:50:59.540,Ticket,5caa2a7317083d006e42744b,2019-04-07 16:50:59.540,2019-04-16 16:04:36.556,8.0,.  Grüezi Mrs.  you had a nice . Wanted to ask if you could have the ventilation checked because  again did not work and did not run and therefore the air values in the apartment without open windows were unfortunately very bad. Thank you very much and have a nice week.    ,2,Ventilation/Window
5cab1f8cb87d5d0069530d97,2019-04-08 10:16:44.107,Ticket,5cab1f8cb87d5d0069530d98,2019-04-08 10:16:44.107,2019-04-09 06:46:13.103,,.  Good day  Where can I see the prices and availability of the rooms in Green City? Thank you very much   ,-1,Divers
5cab46ffd74d38006840d1db,2019-04-08 13:05:03.360,Ticket,5cab46ffd74d38006840d1dc,2019-04-08 13:05:03.360,2019-04-09 14:38:36.372,1.0,".  Good day. We receive on .  a furniture delivery. Could you still tell us the access code for the entrance to house no. 87? Thank you very much! Best regards,    ",3,Door
5cae7518b8542b6fd0024d12,2019-04-10 22:58:32.465,Ticket,5cae7518b8542b6fd0024d13,2019-04-10 22:58:32.465,2019-04-11 06:34:20.452,,.  Dishwasher is defective. Error message -30. Who do I need to contact for the repair?   ,8,washing_machine
5caeb4ec6c0a95006c423282,2019-04-11 03:30:52.141,Ticket,5caeb4ec6c0a95006c423283,2019-04-11 03:30:52.141,2019-04-17 13:08:49.292,6.0,".  Actually,  someone from the company  should come by  to check the ventilation, whether the problem comes from there. After no one showed up, they talked on the phone again and he said he would come . So far, however, no one has contacted us about a new date. The problem with the ""pulling"" and the tight window in the living room still exists   ",2,Ventilation/Window
5caeebc3d99b42006e601c05,2019-04-11 07:24:51.797,Ticket,5caeebc3d99b42006e601c06,2019-04-11 07:24:51.797,2019-04-12 11:58:35.852,1.0,.  It makes a vibrating noise when in use. As I never had one before I didn’t k if that was normal. But I have  had some  and they have assured me that this is not normal. Could you please have someone look at it?   Thanks     ,2,Ventilation/Window
5caeec43affaa900687ca39e,2019-04-11 07:26:59.790,Ticket,5caeec43affaa900687ca39f,2019-04-11 07:26:59.790,2019-04-12 11:58:07.950,1.0,.  The door hangs crooked and it drags when opening or closing. Could you please have someone come and adjust it? Also as I moved in I was told that the large window will need to be replaced as it has scratches on it. I have not heard any more about it. Could you please let me k when you think this may be done? Thanks    ,7,Door
5caef37ccc50990069689f24,2019-04-11 07:57:48.588,Ticket,5caef37ccc50990069689f25,2019-04-11 07:57:48.588,2019-04-11 10:33:11.979,,".  Dear  or , Unfortunately, the outer door to the private parking spaces no longer s back into the lock. If  do not pay attention to closing the door themselves, an alarm sounds after some time. Could you cause the door to  back into the lock on its own? Thank you in advance and best regards    ",4,Delivery/Access
5caf4ce6af9070006f066dbd,2019-04-11 14:19:18.195,Ticket,5caf4ce6af9070006f066dbe,2019-04-11 14:19:18.195,2019-04-26 08:42:43.869,14.0,.  The glass door in the 1.  does not close completely and therefore triggers the alarm every time someone has gone through.   ,-1,Divers
5cb1abbe59cbe1006f719ed7,2019-04-13 09:28:30.020,Ticket,5cb1abbe59cbe1006f719ed8,2019-04-13 09:28:30.020,2019-04-18 08:01:47.393,4.0,.  Have you accepted such painting work?!?   ,-1,Divers
5cb2da7eab61b3006c72be18,2019-04-14 07:00:14.300,Ticket,5cb2da7eab61b3006c72be19,2019-04-14 07:00:14.300,2019-04-16 05:59:37.967,1.0,.  On the Baloise Cadastre   ,17,Divers
5cb3115559cbe10069463e9d,2019-04-14 10:54:13.528,Ticket,5cb3115559cbe10069463e9e,2019-04-14 10:54:13.528,2019-04-16 16:05:37.020,2.0,".  Dear  or Madam, In the appendix you will find pictures of garbage that has been in the house for about  (in the stroller room and under the stairs). Kind regards    ",11,Garbage
5cb31201adefa3006b7aa1f4,2019-04-14 10:57:05.945,Ticket,5cb31201adefa3006b7aa1f5,2019-04-14 10:57:05.945,2019-04-17 12:40:14.156,3.0,".  Dear  or , You can enter our house () without a key via the visitor parking lot. Sincerely,    ",-1,Divers
5cb364e1adefa3006816e314,2019-04-14 16:50:41.881,Ticket,5cb364e1adefa3006816e315,2019-04-14 16:50:41.881,2019-04-15 07:25:54.410,,".  Good day Unfortunately, I do not know the telephone number of the house type Mr. , so I try it here via Greencity app. My handheld transmitter would have to be set for the garage door. I am mostly in the apartment , during . Could Mr.  get in touch with me, or ring the bell directly? No problem via SMS. Best regards,    ",6,intercom
5cb85ec6c5cc9c007054222c,2019-04-18 11:25:58.102,Ticket,5cb85ec6c5cc9c007054222d,2019-04-18 11:25:58.102,2019-04-23 07:27:32.270,4.0,.  When will the wall cladding in the stroller room at  be removed from the lift?   ,5,elevator
5cb88acec5cc9c006e616987,2019-04-18 14:33:50.248,Ticket,5cb88acec5cc9c006e616988,2019-04-18 14:33:50.248,2019-04-29 13:11:20.384,10.0,.  It no longer has a door trap at the gate to the small Pärkli on Maneggplatz   ,4,Delivery/Access
5cb98f5ca0813d00681e0042,2019-04-19 09:05:32.946,Ticket,5cb98f5ca0813d00681e0043,2019-04-19 09:05:32.946,2019-04-29 06:38:27.528,9.0,".  Dear  or . My name is , we live at   we try - without success - to get the tumble dryer Lavatherm Bella to start. As soon as we press the start button, the DRY PHASE sign flashes continuously and the device falls back into the sleep phase. Unfortunately, there is no error message in the operating instructions. Can you send a  over or do they know the solution to the problem? Sincerely,    ",8,washing_machine
5cb9b68de3ecd600696ad882,2019-04-19 11:52:45.751,Ticket,5cb9b68de3ecd600696ad883,2019-04-19 11:52:45.751,2019-07-29 13:41:38.392,101.0,".  Hello,   we have a delivery with teressen furniture from . Could you tell me what the codes for the  are? Sorry for the short-term request, but we ourselves only found out about the delivery  by e-mail. Kind regards     ",3,Door
5cbc5dc3c5cc9c006d2b81e1,2019-04-21 12:10:43.450,Ticket,5cbc5dc3c5cc9c006d2b81e2,2019-04-21 12:10:43.450,2019-04-26 14:01:51.277,5.0,".  Hi. It is not possible to open the  container for the organic garbage. It is possible to turn the key, but the lock is not released. Please try yo fix that problem. Thanks in advance for your help. Best regards,    ",4,Delivery/Access
5cbf26fb1651ed006d6a56c8,2019-04-23 14:53:47.935,Ticket,5cbf26fb1651ed006d6a56c9,2019-04-23 14:53:47.935,2019-04-23 14:53:47.989,,.  Where does this request go? does our  or the administration of the  receive it?   ,-1,Divers
5cc01d1cbf2c57006f551b94,2019-04-24 08:23:56.911,Ticket,5cc01d1cbf2c57006f551b95,2019-04-24 08:23:56.911,2019-04-24 08:31:15.292,,".  Good morning Mr.  May I briefly ask you whether the power of attorney of the last ' meeting, which cannot take place, is still valid, or whether you need a new one for the meeting ? Best regards,    ",22,Invoice
5cc41c222a8971006a6ae2fa,2019-04-27 09:08:50.365,Ticket,5cc41c222a8971006a6ae2fb,2019-04-27 09:08:50.365,2019-05-08 15:57:50.539,11.0,.  The cover has probably been 'worked on'... Looks bent. Can you look at Mr. ?   ,7,Door
5cc7f847d1fe1b007079d41b,2019-04-30 07:24:55.302,Ticket,5cc7f847d1fe1b007079d41c,2019-04-30 07:24:55.302,2019-04-30 09:14:15.138,,".   there is a loud airflow noise coming from the air vents in the ceiling. The apartment entry door is also hard to open as it seems there is an air pressure build up. The switch for the airflow in the reduit also has no effect. Could someone please come and check it out? The noise is impacting me, especially when trying to sleep. Thanks     ",2,Ventilation/Window
5cceb09b17458b006f7b781f,2019-05-05 09:44:59.416,Ticket,5cceb09b17458b006f7b7820,2019-05-05 09:44:59.416,2019-05-08 16:54:01.768,3.0,.  Thank you for painting over soon.   ,17,Divers
5cd14b7a9f8e45006b12503e,2019-05-07 09:10:18.473,Ticket,5cd14b7a9f8e45006b12503f,2019-05-07 09:10:18.473,2019-05-07 13:48:38.827,,".  In the bedroom, the blind is damaged downstairs, so more light comes in. If the other side were to come off, the plank would  into the courtyard.   ",13,Light
5cd1763e92dc55006c33631a,2019-05-07 12:12:46.452,Ticket,5cd1763e92dc55006c33631b,2019-05-07 12:12:46.452,2019-05-07 12:27:19.894,,.  Good day I would like to rent an additional parking space. Are there still free parking spaces in the Wolo? Who is the best person to contact? Thank you very much   ,9,Parking/Car
5cd320d94a575100662f6a77,2019-05-08 18:32:57.415,Ticket,5cd320d94a575100662f6a78,2019-05-08 18:32:57.415,2019-05-09 14:45:37.838,,".  Hi,  I cannot manage to open the front door in my flat - atelier (1st floor). I am able to access it from the ground floor. I have tried with several copies of the front door keys but the lock seems to be stuck. Would you mind getting in touch with me to come and fix it ? Many thanks for your help in advance. Kind regards, Anonymous   ",4,Delivery/Access
5cd6cb02672d57006e1c03db,2019-05-11 13:15:46.205,Ticket,5cd6cb02672d57006e1c03dc,2019-05-11 13:15:46.205,2019-05-16 13:16:38.741,5.0,.  Hi There Someone has set the fire alarms off on the  carpark doors again (Floor -1 and 0). Can someone please come and lock them? They have been like this . Thank  you    ,4,Delivery/Access
5cd83ecd5da327006b13519b,2019-05-12 15:42:05.787,Ticket,5cd83ecd5da327006b13519c,2019-05-12 15:42:05.787,2019-05-13 07:25:55.627,,.  Hi  and  I don’t have a phone number for you otherwise I would call. Over the  the hot water and  has been getting progressively colder. I suspect it’s broken. It’s almost cold . We need showers and have kids to bath . Can you please investigate immediately. Thank you.    ,0,Water
5cd83f7b5da327006c77d72d,2019-05-12 15:44:59.209,Ticket,5cd83f7b5da327006c77d72e,2019-05-12 15:44:59.209,2019-05-13 14:41:51.250,,".  Dear  or , Apartment B2-2,  max. Warmwassertemperatur 33.5°C. Unfortunately, the water is too cold for infants and not necessarily a good temperature for germs. Faucet at bathtub fully on and max turned to warm over a longer period of time! Also with kitchen no different! Kind regards Fam.    ",1,Heating
5cd842da6c28dd00681a5220,2019-05-12 15:59:22.115,Ticket,5cd842da6c28dd00681a5221,2019-05-12 15:59:22.115,2019-05-13 07:34:02.521,,.  Hi  We have little to no hot water in the house. I have found out from a number of  that there is no way water for them either. Could someone please come and have a look? Thank you   ,0,Water
5cd8471f6c28dd006e71ee98,2019-05-12 16:17:35.261,Ticket,5cd8471f6c28dd006e71ee99,2019-05-12 16:17:35.261,2019-05-13 07:34:40.022,,".  Hi, When we came back home , the bathroom is still full of steam from the  shower. The air circulation seems to stop working. What shall I do? Regards,    ",-1,Divers
5cd867ca672d57006f1738f9,2019-05-12 18:36:58.562,Ticket,5cd867ca672d57006f1738fa,2019-05-12 18:36:58.562,2019-05-13 07:33:17.736,,.  We don't have warm water. Other  report the same thing.   ,0,Water
5cd909775da32700692ace38,2019-05-13 06:06:47.950,Ticket,5cd909775da32700692ace39,2019-05-13 06:06:47.950,2019-05-13 07:32:30.589,,".  Dear  or . Unfortunately, we no longer receive warm water in apartment C2.3. Can you please provide a  to fix this? Apparently, according to the announcements in the Greencity app, several apartments have no or little warm water. I would like to ask for your feedback. Sincerely,    ",0,Water
5cd9369d5da32700686ffeb7,2019-05-13 09:19:25.127,Ticket,5cd9369d5da32700686ffeb8,2019-05-13 09:19:25.127,2019-05-13 11:33:36.703,,.  Hi all We currently have no hot water at home. Can you please do something about it urgently. Best  &    ,0,Water
5cd9cf1d19c11f006f0e0ee8,2019-05-13 20:10:05.562,Ticket,5cd9cf1d19c11f006f0e0ee9,2019-05-13 20:10:05.562,2019-05-14 06:23:44.423,,.  We no longer have hot water. Something is wrong. Could they inform ? Thank you very much   ,0,Water
5cdb21fa204199006c675ec0,2019-05-14 20:15:54.131,Ticket,5cdb21fa204199006c675ec1,2019-05-14 20:15:54.131,2019-05-15 06:09:12.445,,".  My dishwasher Electrolux GA60GLVS shows error code i50. Unfortunately, the reset recommended in the instructions for use is of no use. Please inform me about the next steps. Best regards   ",8,washing_machine
5cdcdeb0ddb89600670a9a25,2019-05-16 03:53:20.849,Ticket,5cdcdeb0ddb89600670a9a26,2019-05-16 03:53:20.849,2019-05-16 13:12:02.330,,.  Solution for the property on the other side of the track Kind regards    ,0,Water
5cde6d0011f61d006c55bb3a,2019-05-17 08:12:48.688,Ticket,5cde6d0011f61d006c55bb3b,2019-05-17 08:12:48.688,2019-12-03 12:53:43.840,200.0,".  Dear Mr. ,  , a loud knock comes from the apartment ventilation box in the  in   This can be heard throughout the apartment and is very disturbing. Kind regards      ",2,Ventilation/Window
5cdec90df6a179006d1e3026,2019-05-17 14:45:33.175,Ticket,5cdec90df6a179006d1e3027,2019-05-17 14:45:33.175,2019-05-24 07:01:29.859,6.0,.  Good day The ventilation in our apartment is no longer running. Kind regards >> >>   ,2,Ventilation/Window
5cdfa028f6a1790067003468,2019-05-18 06:03:20.034,Ticket,5cdfa028f6a1790067003469,2019-05-18 06:03:20.034,2019-05-24 06:53:00.854,6.0,.  -1 ventilation does not work   ,2,Ventilation/Window
5ce04f8edd19e9006d3c1028,2019-05-18 18:31:42.860,Ticket,5ce04f8edd19e9006d3c1029,2019-05-18 18:31:42.860,2019-05-21 06:08:55.217,2.0,".  Hello dear ones, our ventilation sounds like the sound of the sea in the two bathrooms and in the kitchen , . Why is that? Thank you very much  Couple    ",2,Ventilation/Window
5ce0fe7c69b347006b352651,2019-05-19 06:58:04.863,Ticket,5ce0fe7c69b347006b352652,2019-05-19 06:58:04.863,2019-05-21 06:08:05.996,1.0,.  The ventilation makes extremely loud noises and sometimes the whole building vibrates  It's quite a noise nuisance  please solve the problem quickly i couldn't sleep all  Thank you   ,2,Ventilation/Window
5ce526cad50ac2006f240ad8,2019-05-22 10:39:06.131,Ticket,5ce526cad50ac2006f240ad9,2019-05-22 10:39:06.131,2019-06-04 06:35:14.680,12.0,.  Good day Could you please tell me the bollard code as we are expecting a furniture delivery ? Mr.  and Mr.  from  could not be reached. Thank you very much! .   ,3,Door
5ce596193664fb006e12eb7a,2019-05-22 18:34:01.544,Ticket,5ce596193664fb006e12eb7b,2019-05-22 18:34:01.544,2019-05-23 11:04:11.290,,.  White covering and green lice on plants around the patio Can the  take a look at it? Thank you very much and kind regards   ,-1,Divers
5ce5f76a3664fb006e12ebd4,2019-05-23 01:29:14.168,Ticket,5ce5f76a3664fb006e12ebd5,2019-05-23 01:29:14.168,2019-05-23 06:29:17.904,,".  The ventilation is still too strongly adjusted and very loud. Now, however, regular thunderous noises can be heard, so that sleep is out of the question. Please fix it immediately!!! Kind regards   ",2,Ventilation/Window
5ce6270f3664fb006b0552c2,2019-05-23 04:52:31.750,Ticket,5ce6270f3664fb006b0552c3,2019-05-23 04:52:31.750,2019-05-23 06:33:36.390,,".  Like , the ventilation makes loud rumbling noises again Please fix the   ",2,Ventilation/Window
5ce67e1d6e168900674f4cba,2019-05-23 11:03:57.727,Ticket,5ce67e1d6e168900674f4cbb,2019-05-23 11:03:57.727,2019-05-23 11:23:47.958,,.  Good day We have  () and on .  () a large delivery (chest of drawers/dining table). Could you please send me the codes of the gate for these weeks? Kind regards    ,3,Door
5ce78c663aedb4006a05fe0e,2019-05-24 06:17:10.632,Ticket,5ce78c663aedb4006a05fe0f,2019-05-24 06:17:10.632,2019-05-26 14:43:10.778,2.0,".  Hi There Who is responsible for cleaning up the mess/litter (rubbish) left from the cardboard collection? I will email them and ask them to clean it up before it blows everywhere. Also, someone has urinated on the steps down to the carpark (the ones with the locked gate at the top that goes to the platz by the electric sliding doors). Regards Mr    ",11,Garbage
5ce8f2cb835b6a006746bc24,2019-05-25 07:46:19.499,Ticket,5ce8f2cb835b6a006746bc25,2019-05-25 07:46:19.499,2019-05-27 06:55:23.480,1.0,.  Good day We would like to have our TV connection sealed. Can you recommend a  to me who I could then contact? I am at . Kind regards  Hello   ,24,Prise de courant
5ce908174e4e23006822f208,2019-05-25 09:17:11.075,Ticket,5ce908174e4e23006822f209,2019-05-25 09:17:11.075,2019-05-27 07:03:29.348,1.0,".  Good day The handle on the entrance door at  is loose and only hangs in one place on the door. The handle doesn't look broken, but it does take tools to screw it back on. Kind regards,    ",7,Door
5ce94b3d807ec3006f41edc3,2019-05-25 14:03:41.731,Ticket,5ce94b3d807ec3006f41edc4,2019-05-25 14:03:41.731,2019-05-27 07:04:30.777,1.0,".  When leaving I noticed that at  the handle of the front door has gone off, see attached photo.   ",7,Door
5cece0b54a6ce9006f489a15,2019-05-28 07:18:13.118,Ticket,5cece0b54a6ce9006f489a16,2019-05-28 07:18:13.118,2019-06-04 12:37:34.981,7.0,".  Dear  or Madam, I would like to inform you that the water at  is again too cold for showering. Sincerely,    ",-1,Divers
5cecea1a4a6ce9006f489a42,2019-05-28 07:58:18.372,Ticket,5cecea1a4a6ce9006f489a43,2019-05-28 07:58:18.372,2019-06-04 12:33:21.497,7.0,".  Good morning Mr . It looks like there is a problem with the hot water again. Thank you very much and have a nice day. Sincerely,    ",0,Water
5cee26ab4a6ce9006b63e362,2019-05-29 06:28:59.665,Ticket,5cee26ab4a6ce9006b63e363,2019-05-29 06:28:59.665,2019-05-31 07:10:53.077,2.0,".  Hi, we need to park a car from 31.05 to 02.06 (). Are there any free parking for  or blaue zonen nearby? Thanks for the help,  &    ",9,Parking/Car
5ceee985c56d65006f4a9d46,2019-05-29 20:20:21.061,Ticket,5ceee985c56d65006f4a9d47,2019-05-29 20:20:21.061,2019-06-12 06:52:13.091,13.0,.  Hi There Just wanted to let you know that the Exit sign for the main entrance at 83 is loose and falling off the ceiling. See attached photo. Please fix  before it falls off and injures someone. >   ,19,Curtain
5cf228506c11ba006b42bb3d,2019-06-01 07:25:04.578,Ticket,5cf228506c11ba006b42bb3e,2019-06-01 07:25:04.578,2019-07-09 13:57:35.838,38.0,".  Hello everyone  Unfortunately, our children hung themselves on the one towel bar. The bracket is broken. The rod itself is ok only the plate / bracket on the wall (see photo) is broken. Greeting    ",19,Curtain
5cf3fc51a52d4d006d64efe4,2019-06-02 16:41:53.114,Ticket,5cf3fc51a52d4d006d64efe5,2019-06-02 16:41:53.114,2019-06-02 16:41:53.158,,".  Good day  , the electronic lock of the entrance door no longer works so that you can only open the door manually, which is not only quite tedious but also prevents the mail from being delivered. If possible, please fix the problem quickly  Kind regards     ",4,Delivery/Access
5cf54618a8a418006f01aac9,2019-06-03 16:08:56.545,Ticket,5cf54618a8a418006f01aaca,2019-06-03 16:08:56.545,2019-06-04 07:53:31.984,,".  , We  got the Esmart replaced. When ordering pizza  we noticed that it does not ring and also no intercom is available. We ask you to solve this for us     ",6,intercom
5cf61b651860a4006c011f82,2019-06-04 07:19:01.049,Ticket,5cf61b651860a4006c011f83,2019-06-04 07:19:01.049,2019-06-04 12:35:24.238,,".  Hello There is no warm water in the building, . 83,  Sincerely,    ",0,Water
5cf6cfb675f02e006e184476,2019-06-04 20:08:22.564,Ticket,5cf6cfb675f02e006e184477,2019-06-04 20:08:22.564,2019-06-06 09:27:33.824,1.0,".  Hello When can the ventilation be put back into operation? Since the air, especially with rising temperatures in Minergie apartments without ventilation, is not the best, this would be interesting to k. Thank you very much for your reply.   ",2,Ventilation/Window
5cfa0fe463ddc9006a52fd91,2019-06-07 07:19:00.115,Ticket,5cfa0fe463ddc9006a52fd92,2019-06-07 07:19:00.115,2019-06-13 06:39:23.308,5.0,.  no hot water d1-1   ,0,Water
5d08b8516b128f006827aa4b,2019-06-18 10:09:21.103,Ticket,5d08b8516b128f006827aa4c,2019-06-18 10:09:21.103,2020-03-25 07:49:55.100,280.0,.  Is it possible to rent another parking space at the site? Thank you very much and kind regards     ,9,Parking/Car
5d08b8bad1c6fd006857ae80,2019-06-18 10:11:06.616,Ticket,5d08b8bad1c6fd006857ae81,2019-06-18 10:11:06.616,2019-07-05 07:49:25.969,16.0,".  Looking for TG parking, can someone offer me one? Thank you and greetings    ",9,Parking/Car
5d0935242f7fcb00686762ae,2019-06-18 19:01:56.762,Ticket,5d0935242f7fcb00686762af,2019-06-18 19:01:56.762,2019-06-19 08:25:56.119,,.  Our joint in the shower cabin is no longer fixed to the floor and would have to be re-glued Thank you very much Greetings    ,-1,Divers
5d0b1f49dda59200685926a2,2019-06-20 05:53:13.003,Ticket,5d0b1f49dda59200685926a3,2019-06-20 05:53:13.003,2019-06-20 05:53:13.047,,".  , we have only been able to obtain warm water to a limited extent. Both shower and faucets bring only hand-warm water after 2- on the ""hot"" position   ",0,Water
5d0bea5f52a82e006e765582,2019-06-20 20:19:43.054,Ticket,5d0bea5f52a82e006e765583,2019-06-20 20:19:43.054,2019-06-21 20:55:24.180,1.0,".   Together, I would like to inquire whether there is the possibility of the main - entrance door -  - the train side and the one in the minus one area garage room - glass door both - the setting of the closure?  When closing ( and not holding hands of  ) a huge noise with vibrations up to the 7th floor becomes audible and noticeable, which over time also damages with the use to building structure. I thank you in advance for your efforts. Have a nice day. With kind regards  On request pictures feasible - available.   ",7,Door
595543fcd570fa54008b45bf,2017-06-29 18:16:28.000,Ticket,5a60ca25018ff529a86a75df,2017-06-29 18:16:28.000,2017-06-29 18:16:28.000,,.  Good day. The  has still not contacted me regarding protruding trash can. I would ask you to ask him again about this. Thank you very much.   ,11,Garbage
595557e162c47658008b45b6,2017-06-29 19:41:21.000,Ticket,59aebe7e2c7c675e008b45eb,2017-06-29 19:41:21.000,2017-09-05 15:10:54.000,67.0,".  Dear  or Madam, Although it is great that a restaurant has opened in the district, it should be avoided that the whole  Roth square is parked. Parking in the 20 zone outside the parking areas is also not allowed. Kind regards    ",9,Parking/Car
5955fa41d570fa5a008b460e,2017-06-30 07:14:09.000,Ticket,5a60ca25018ff529a86a75e2,2017-06-30 07:14:09.000,2017-06-30 07:14:09.000,,".  Of my two access days for the garage in the park, only one still works. The tag with no.  is no longer recognized by the  at the second gate. When moving in, however, it worked in the same position on the windscreen. According to the  of , this is a known problem and I should contact the administration to get a free replacement. Thank you very much for sending us the replacement day quickly. Kind regards     ",4,Delivery/Access
5958a081b82c0155008b494e,2017-07-02 07:28:01.000,Ticket,5a60ca26018ff529a86a75eb,2017-07-02 07:28:01.000,2017-07-02 07:28:01.000,,.  At the exit of the underground car park Richtug  and  the water is after rainfall about 2-3cm because the drain seems to be clogged.   ,23,Flood
595bd613f3bae753008b45ba,2017-07-04 17:53:23.000,Ticket,5a60ca28018ff529a86a75fb,2017-07-04 17:53:23.000,2017-07-04 17:53:23.000,,".  Hello, we wanted to report again regarding the bathroom door in our apartment. The responsible  was in the apartment at the  and was able to fix the problem that the door no longer grinds on the floor. Nevertheless, the door does not close correctly (picture in the attachment). He has found that the door frame is crooked (difference of 8mm from top to center) and that the door frame is not firmly seated (foam is missing?). We should therefore contact you again in this regard. Furthermore, we wanted to ask about the washing tower, when it will be installed. On the question form was indicated in . We would be happy about an info. Sincerely,     ",7,Door
595c9cfbf3bae758008b46b3,2017-07-05 08:02:03.000,Ticket,59aeb9662c7c6758008b45e5,2017-07-05 08:02:03.000,2017-10-09 15:57:16.000,96.0,".  Good day My name  lives in the park in the apartment 01.W.18.. A small mishap happened to me and I ask for a replacement. Due to a  of a heavy object, my toilet lid got a massive jump. I would like to ask you to provide me with a new toilet seat , as there is a risk that the crack will become larger. Thank you Kind regards     ",-1,Divers
595dcf78b6fbe552008b45d8,2017-07-06 05:49:44.000,Ticket,5a60ca28018ff529a86a7600,2017-07-06 05:49:44.000,2017-07-06 05:49:44.000,,".  Good day I saw many washing towers at  . Since I haven't received a call yet, I wanted to ask questions when the time has come with the NR. 61. Thank you very much for your feedback. Kind regards    ",8,washing_machine
59625f79388ccc54008b4684,2017-07-09 16:53:13.000,Ticket,5a60ca2a018ff529a86a7611,2017-07-09 16:53:13.000,2017-07-09 16:53:13.000,,.  ... I wanted to ask again when the further damage/defects will be repaired?   ,20,Scratches
59625fc6388ccc5a008b49f3,2017-07-09 16:54:30.000,Ticket,5a60ca2a018ff529a86a7612,2017-07-09 16:54:30.000,2017-07-09 16:54:30.000,,.  ... is a key cylinder still installed  gate? Would be useful if you are traveling with a replacement car ;)   ,4,Delivery/Access
59665ebfadf9905b008b48c4,2017-07-12 17:39:11.000,Ticket,59886d16559dc560008b4601,2017-07-12 17:39:11.000,2017-08-07 13:37:26.000,25.0,".  Good day Where can I find my current costs for electricity, water, etc. in the new view? Thank you very much and best regards    ",-1,Divers
5966689aadf9905a008b491c,2017-07-12 18:21:14.000,Ticket,5a60ca2e018ff529a86a7637,2017-07-12 18:21:14.000,2017-07-12 18:21:14.000,,.  Good day The gate for the garage sawmill hardly always stops and closes only    ,4,Delivery/Access
596a043ad0c9e75a008b456b,2017-07-15 12:02:02.000,Ticket,5a60ca2e018ff529a86a763f,2017-07-15 12:02:02.000,2017-07-15 12:02:02.000,,.  Good day The garage from the sawmill does not open or close! It is half open and kst kaputt have already reported the damage !  The people who want to drive away  don't come out of the garage!  Please repair the damage   ,-1,Divers
5970cb87ec629859008b4583,2017-07-20 15:25:59.000,Ticket,59886d9f559dc559008b45fd,2017-07-20 15:25:59.000,2017-08-07 13:39:43.000,17.0,.  ... the values below my energy do not seem to be right :)   ,-1,Divers
5973b6a52b4f7f5b008b46c8,2017-07-22 20:33:41.000,Ticket,5a60ca31018ff529a86a765a,2017-07-22 20:33:41.000,2017-07-22 20:33:41.000,,".  Quiet Disturbance  Good day Unfortunately, we noticed that the noise level in the property on the balcony has become unbearable - , even , loud music is heard on the balcony. There is shouting on the balcony, etc... We are certainly not sensitive, but the extent of this has been extreme   and we would be very happy if you could draw attention to the house rules again. Sincerely,     ",2,Ventilation/Window
597e2f1e2835a158008b4625,2017-07-30 19:10:22.000,Ticket,59aebab22c7c6759008b45ef,2017-07-30 19:10:22.000,2017-09-05 14:54:42.000,36.0,".  The outer  gate to the parking garage ""Im Park"" cannot be opened with the transponder. The inner gate works without any problems. Other people have already complained about it in the imlenz-app. One more question: Why can't the gate be opened with a key? Best regards,    ",4,Delivery/Access
5989ec13ca65ce59008b4586,2017-08-08 16:51:31.000,Ticket,5993232bc913fa5d008b45bc,2017-08-08 16:51:31.000,2017-09-05 14:16:44.000,27.0,".  Good day During the  warranty acceptance, we have already discussed our defective freezer compartment in the refrigerator. Can we expect an exchange here? Thank you very much    ",12,Fridge
598a0a9914816459008b458e,2017-08-08 19:01:45.000,Ticket,5a60ca39018ff529a86a76b0,2017-08-08 19:01:45.000,2017-08-08 19:01:45.000,,".  Good day is there already news regarding the washing tower, which has been announced for ? Sincerely,     ",8,washing_machine
5cd56900672d57006a2ccf1f,2019-05-10 12:05:20.149,Ticket,5cd56900672d57006a2ccf20,2019-05-10 12:05:20.149,2019-05-10 13:08:33.548,,.  Hello I am writing to you because we have not had communication of the code of the front door. Can you please let us know? Thank you.     ,-1,Divers
5cd5b0f4672d5700701de316,2019-05-10 17:12:20.542,Ticket,5cd5b0f4672d5700701de317,2019-05-10 17:12:20.542,2019-05-13 14:43:34.972,2.0,.  Can I book this room ? Thank you for your reply   ,3,Door
